detector,nfeatures,upscale_factor,num_visual_words,training_subset_size,svm_kernel,svm_C,svm_gamma,mAP,test_accuracy,training_time,total_time
ORB,500,4,1000,0.4,linear,1.0,0.01,0.21744658457343818,0.2192622950819672,27.132038116455078,27.132038116455078
ORB,500,4,1000,0.4,linear,1.0,0.001,0.21744658457343818,0.2192622950819672,27.044252157211304,27.044252157211304
ORB,500,4,1000,0.4,linear,10.0,scale,0.21883841304679136,0.22438524590163936,27.39366912841797,27.39366912841797
ORB,500,4,1000,0.4,linear,10.0,0.01,0.21883841304679136,0.22438524590163936,27.733349084854126,27.733349084854126
ORB,500,4,1000,0.4,linear,10.0,0.001,0.21883841304679136,0.22438524590163936,28.205689907073975,28.205689907073975
ORB,500,4,1000,0.4,rbf,0.1,scale,0.2642734869524211,0.2838114754098361,37.69643497467041,37.69643497467041
ORB,500,4,1000,0.4,rbf,0.1,0.01,0.22022721880234347,0.23258196721311475,20.24814510345459,20.24814510345459
ORB,500,4,1000,0.4,rbf,0.1,0.001,0.21288235765248711,0.2223360655737705,19.48729705810547,19.48729705810547
ORB,500,4,1000,0.4,rbf,1.0,scale,0.2643090016830658,0.2827868852459016,36.34359097480774,36.34359097480774
ORB,500,4,1000,0.4,rbf,1.0,0.01,0.22338364805100125,0.2223360655737705,23.771647930145264,23.771647930145264
ORB,500,4,1000,0.4,rbf,1.0,0.001,0.2159366182293315,0.22848360655737704,16.82518720626831,16.82518720626831
ORB,500,4,1000,0.4,rbf,10.0,scale,0.25883736450052724,0.27459016393442626,36.966930866241455,36.966930866241455
ORB,500,4,1000,0.4,rbf,10.0,0.01,0.22290951208626192,0.22438524590163936,22.20748496055603,22.20748496055603
ORB,500,4,1000,0.4,rbf,10.0,0.001,0.21828124372482263,0.21721311475409835,21.38266086578369,21.38266086578369
ORB,500,4,1000,0.5,linear,0.1,scale,0.23756594392410557,0.2530737704918033,15.505957841873169,15.505957841873169
ORB,500,4,1000,0.5,linear,0.1,0.01,0.23756594392410557,0.2530737704918033,15.432026863098145,15.432026863098145
ORB,500,4,1000,0.5,linear,0.1,0.001,0.23756594392410557,0.2530737704918033,15.298111915588379,15.298111915588379
ORB,500,4,1000,0.5,linear,1.0,scale,0.23763352405951785,0.2540983606557377,16.875877857208252,16.875877857208252
ORB,500,4,1000,0.5,linear,1.0,0.01,0.23763352405951785,0.2540983606557377,17.966054916381836,17.966054916381836
ORB,500,4,1000,0.5,linear,1.0,0.001,0.23763352405951785,0.2540983606557377,18.267980813980103,18.267980813980103
ORB,500,4,1000,0.5,linear,10.0,scale,0.2354968706731531,0.24692622950819673,19.291343927383423,19.291343927383423
ORB,500,4,1000,0.5,linear,10.0,0.01,0.2354968706731531,0.24692622950819673,19.553830862045288,19.553830862045288
ORB,500,4,1000,0.5,linear,10.0,0.001,0.2354968706731531,0.24692622950819673,19.738953351974487,19.738953351974487
ORB,500,4,1000,0.5,rbf,0.1,scale,0.2808113064142388,0.3094262295081967,28.135578155517578,28.135578155517578
ORB,500,4,1000,0.5,rbf,0.1,0.01,0.245875300673866,0.26639344262295084,13.42768406867981,13.42768406867981
ORB,500,4,1000,0.5,rbf,0.1,0.001,0.24076113949529931,0.2551229508196721,13.552798986434937,13.552798986434937
ORB,500,4,1000,0.5,rbf,1.0,scale,0.28089740209545866,0.3104508196721312,25.65394616127014,25.65394616127014
ORB,500,4,1000,0.5,rbf,1.0,0.01,0.24301594444099694,0.2551229508196721,16.9550359249115,16.9550359249115
ORB,500,4,1000,0.5,rbf,1.0,0.001,0.2388877335650755,0.24795081967213115,13.429351806640625,13.429351806640625
ORB,500,4,1000,0.5,rbf,10.0,scale,0.2808508459845897,0.3114754098360656,26.912253856658936,26.912253856658936
ORB,500,4,1000,0.5,rbf,10.0,0.01,0.24227051733422536,0.2612704918032787,14.967251777648926,14.967251777648926
ORB,500,4,1000,0.5,rbf,10.0,0.001,0.2374431327913912,0.2520491803278688,14.472507953643799,14.472507953643799
ORB,500,4,1500,0.3,linear,0.1,scale,0.22131505828432432,0.22745901639344263,47.545477867126465,47.545477867126465
ORB,500,4,1500,0.3,linear,0.1,0.01,0.22131505828432432,0.22745901639344263,49.41811418533325,49.41811418533325
ORB,500,4,1500,0.3,linear,0.1,0.001,0.22131505828432432,0.22745901639344263,52.43839192390442,52.43839192390442
ORB,500,4,1500,0.3,linear,1.0,scale,0.22165429442793405,0.23155737704918034,57.445257902145386,57.445257902145386
ORB,500,4,1500,0.3,linear,1.0,0.01,0.22165429442793405,0.23155737704918034,57.9226770401001,57.9226770401001
ORB,500,4,1500,0.3,linear,1.0,0.001,0.22165429442793405,0.23155737704918034,58.55994772911072,58.55994772911072
ORB,500,4,1500,0.3,linear,10.0,scale,0.22285367360116948,0.23565573770491804,60.29798913002014,60.29798913002014
ORB,500,4,1500,0.3,linear,10.0,0.01,0.22285367360116948,0.23565573770491804,60.35745620727539,60.35745620727539
ORB,500,4,1500,0.3,linear,10.0,0.001,0.22285367360116948,0.23565573770491804,60.09333682060242,60.09333682060242
ORB,500,4,1500,0.3,rbf,0.1,scale,0.265563387652526,0.2899590163934426,76.58292508125305,76.58292508125305
ORB,500,4,1500,0.3,rbf,0.1,0.01,0.22949673267296183,0.23155737704918034,39.366966009140015,39.366966009140015
ORB,500,4,1500,0.3,rbf,0.1,0.001,0.22282987634170284,0.21311475409836064,38.59589600563049,38.59589600563049
ORB,500,4,1500,0.3,rbf,1.0,scale,0.265586633923958,0.2889344262295082,72.17038893699646,72.17038893699646
ORB,500,4,1500,0.3,rbf,1.0,0.01,0.229230548211193,0.2387295081967213,48.491055965423584,48.491055965423584
ORB,500,4,1500,0.3,rbf,1.0,0.001,0.2200469828507911,0.22540983606557377,33.28452777862549,33.28452777862549
ORB,500,4,1500,0.3,rbf,10.0,scale,0.2619339492888342,0.2776639344262295,75.37036800384521,75.37036800384521
ORB,500,4,1500,0.3,rbf,10.0,0.01,0.22760977312076047,0.24180327868852458,45.979958057403564,45.979958057403564
ORB,500,4,1500,0.3,rbf,10.0,0.001,0.2227186021635216,0.23258196721311475,44.12103819847107,44.12103819847107
ORB,500,4,1500,0.4,linear,0.1,scale,0.24211211922646694,0.26331967213114754,35.198400020599365,35.198400020599365
ORB,500,4,1500,0.4,linear,0.1,0.01,0.24211211922646694,0.26331967213114754,35.9992790222168,35.9992790222168
ORB,500,4,1500,0.4,linear,0.1,0.001,0.24211211922646694,0.26331967213114754,36.50476908683777,36.50476908683777
ORB,500,4,1500,0.4,linear,1.0,scale,0.2419425815343726,0.26536885245901637,38.84720587730408,38.84720587730408
ORB,500,4,1500,0.4,linear,1.0,0.01,0.2419425815343726,0.26536885245901637,39.92966389656067,39.92966389656067
ORB,500,4,1500,0.4,linear,1.0,0.001,0.2419425815343726,0.26536885245901637,39.980093002319336,39.980093002319336
ORB,500,4,1500,0.4,linear,10.0,scale,0.2413799670491256,0.2540983606557377,41.610100984573364,41.610100984573364
ORB,500,4,1500,0.4,linear,10.0,0.01,0.2413799670491256,0.2540983606557377,44.45547103881836,44.45547103881836
ORB,500,4,1500,0.4,linear,10.0,0.001,0.2413799670491256,0.2540983606557377,45.03513503074646,45.03513503074646
ORB,500,4,1500,0.4,rbf,0.1,scale,0.28854282984375884,0.32581967213114754,61.841962814331055,61.841962814331055
ORB,500,4,1500,0.4,rbf,0.1,0.01,0.2380712250447074,0.21721311475409835,32.31955003738403,32.31955003738403
ORB,500,4,1500,0.4,rbf,0.1,0.001,0.22373715003237166,0.24795081967213115,30.115057945251465,30.115057945251465
ORB,500,4,1500,0.4,rbf,1.0,scale,0.2889021015669175,0.32581967213114754,58.16185927391052,58.16185927391052
ORB,500,4,1500,0.4,rbf,1.0,0.01,0.24853385488833862,0.26536885245901637,37.46635818481445,37.46635818481445
ORB,500,4,1500,0.4,rbf,1.0,0.001,0.23312626578873777,0.24282786885245902,26.980885982513428,26.980885982513428
ORB,500,4,1500,0.4,rbf,10.0,scale,0.2868471602664956,0.29918032786885246,59.87006402015686,59.87006402015686
ORB,500,4,1500,0.4,rbf,10.0,0.01,0.2478566055941236,0.26844262295081966,36.67692589759827,36.67692589759827
ORB,500,4,1500,0.4,rbf,10.0,0.001,0.24300260309793714,0.26741803278688525,35.12399411201477,35.12399411201477
ORB,500,4,1500,0.5,linear,0.1,scale,0.22614711322658038,0.23770491803278687,23.950101613998413,23.950101613998413
ORB,500,4,1500,0.5,linear,0.1,0.01,0.22614711322658038,0.23770491803278687,23.998098850250244,23.998098850250244
ORB,500,4,1500,0.5,linear,0.1,0.001,0.22614711322658038,0.23770491803278687,23.7807559967041,23.7807559967041
ORB,500,4,1500,0.5,linear,1.0,scale,0.22559786503466497,0.23668032786885246,27.778441190719604,27.778441190719604
ORB,500,4,1500,0.5,linear,1.0,0.01,0.22559786503466497,0.23668032786885246,28.190253734588623,28.190253734588623
ORB,500,4,1500,0.5,linear,1.0,0.001,0.22559786503466497,0.23668032786885246,28.540592908859253,28.540592908859253
ORB,500,4,1500,0.5,linear,10.0,scale,0.22194689150125324,0.23258196721311475,29.687491178512573,29.687491178512573
ORB,500,4,1500,0.5,linear,10.0,0.01,0.22194689150125324,0.23258196721311475,29.979018926620483,29.979018926620483
ORB,500,4,1500,0.5,linear,10.0,0.001,0.22194689150125324,0.23258196721311475,29.826702117919922,29.826702117919922
ORB,500,4,1500,0.5,rbf,0.1,scale,0.2683958633696873,0.2930327868852459,41.57095909118652,41.57095909118652
ORB,500,4,1500,0.5,rbf,0.1,0.01,0.22328827445304297,0.20081967213114754,20.0456759929657,20.0456759929657
ORB,500,4,1500,0.5,rbf,0.1,0.001,0.22524422123566548,0.21721311475409835,19.580942153930664,19.580942153930664
ORB,500,4,1500,0.5,rbf,1.0,scale,0.26834371288008835,0.29098360655737704,42.245600938797,42.245600938797
ORB,500,4,1500,0.5,rbf,1.0,0.01,0.22934710767640598,0.24282786885245902,25.68286108970642,25.68286108970642
ORB,500,4,1500,0.5,rbf,1.0,0.001,0.22301045369476272,0.24077868852459017,19.979080200195312,19.979080200195312
ORB,500,4,1500,0.5,rbf,10.0,scale,0.25960252783479765,0.2817622950819672,44.83421182632446,44.83421182632446
ORB,500,4,1500,0.5,rbf,10.0,0.01,0.22966804475682592,0.24385245901639344,27.103386163711548,27.103386163711548
ORB,500,4,1500,0.5,rbf,10.0,0.001,0.22554111163303023,0.24385245901639344,26.049246072769165,26.049246072769165
