detector,nfeatures,upscale_factor,num_visual_words,training_subset_size,svm_kernel,svm_C,svm_gamma,mAP,test_accuracy,training_time,total_time
SIFT,1000,2,500,0.3,linear,10.0,0.01,0.39169863142664896,0.374,18.270112991333008,18.270112991333008
SIFT,1000,2,500,0.3,linear,10.0,0.001,0.39169863142664896,0.374,18.705626964569092,18.705626964569092
SIFT,1000,2,500,0.3,rbf,0.1,scale,0.45043449844797256,0.442,25.97425889968872,25.97425889968872
SIFT,1000,2,500,0.3,rbf,0.1,0.01,0.38506860228884626,0.262,14.102710962295532,14.102710962295532
SIFT,1000,2,500,0.3,rbf,0.1,0.001,0.3832850805445015,0.313,14.585719108581543,14.585719108581543
SIFT,1000,2,500,0.3,rbf,1.0,scale,0.44989437803448845,0.447,26.0870258808136,26.0870258808136
SIFT,1000,2,500,0.3,rbf,1.0,0.01,0.3872419898347817,0.387,15.806087255477905,15.806087255477905
SIFT,1000,2,500,0.3,rbf,1.0,0.001,0.38624925841198454,0.249,14.458219051361084,14.458219051361084
SIFT,1000,2,500,0.3,rbf,10.0,scale,0.4294063576373697,0.435,35.44652605056763,35.44652605056763
SIFT,1000,2,500,0.3,rbf,10.0,0.01,0.3963351034039531,0.379,18.11711096763611,18.11711096763611
SIFT,1000,2,500,0.3,rbf,10.0,0.001,0.38705247742587245,0.388,15.825720071792603,15.825720071792603
SIFT,1000,2,500,0.4,linear,0.1,scale,0.39401915101155127,0.401,12.782402038574219,12.782402038574219
SIFT,1000,2,500,0.4,linear,0.1,0.01,0.39401915101155127,0.401,12.857969760894775,12.857969760894775
SIFT,1000,2,500,0.4,linear,0.1,0.001,0.39401915101155127,0.401,12.892191886901855,12.892191886901855
SIFT,1000,2,500,0.4,linear,1.0,scale,0.3938841259729814,0.395,13.533415079116821,13.533415079116821
SIFT,1000,2,500,0.4,linear,1.0,0.01,0.3938841259729814,0.395,13.61522912979126,13.61522912979126
SIFT,1000,2,500,0.4,linear,1.0,0.001,0.3938841259729814,0.395,13.696768999099731,13.696768999099731
SIFT,1000,2,500,0.4,linear,10.0,scale,0.3926637608721311,0.395,13.656707763671875,13.656707763671875
SIFT,1000,2,500,0.4,linear,10.0,0.01,0.3926637608721311,0.395,13.71696400642395,13.71696400642395
SIFT,1000,2,500,0.4,linear,10.0,0.001,0.3926637608721311,0.395,13.803595066070557,13.803595066070557
SIFT,1000,2,500,0.4,rbf,0.1,scale,0.4659157318984096,0.461,18.372620105743408,18.372620105743408
SIFT,1000,2,500,0.4,rbf,0.1,0.01,0.3857549708596009,0.272,10.436539888381958,10.436539888381958
SIFT,1000,2,500,0.4,rbf,0.1,0.001,0.39040751746711105,0.258,10.43820071220398,10.43820071220398
SIFT,1000,2,500,0.4,rbf,1.0,scale,0.4663307283518681,0.471,18.955562829971313,18.955562829971313
SIFT,1000,2,500,0.4,rbf,1.0,0.01,0.39310755332953196,0.407,11.30748701095581,11.30748701095581
SIFT,1000,2,500,0.4,rbf,1.0,0.001,0.38380360602550173,0.287,10.309684991836548,10.309684991836548
SIFT,1000,2,500,0.4,rbf,10.0,scale,0.45032294709515464,0.45,25.19404101371765,25.19404101371765
SIFT,1000,2,500,0.4,rbf,10.0,0.01,0.3958267346308696,0.4,12.751821041107178,12.751821041107178
SIFT,1000,2,500,0.4,rbf,10.0,0.001,0.3888323625653186,0.395,11.4598228931427,11.4598228931427
SIFT,1000,2,500,0.5,linear,0.1,scale,0.39219605466010415,0.388,8.898502826690674,8.898502826690674
SIFT,1000,2,500,0.5,linear,0.1,0.01,0.39219605466010415,0.388,8.743566036224365,8.743566036224365
SIFT,1000,2,500,0.5,linear,0.1,0.001,0.39219605466010415,0.388,8.348860263824463,8.348860263824463
SIFT,1000,2,500,0.5,linear,1.0,scale,0.3919836030672229,0.382,8.97231912612915,8.97231912612915
SIFT,1000,2,500,0.5,linear,1.0,0.01,0.3919836030672229,0.382,9.048834085464478,9.048834085464478
SIFT,1000,2,500,0.5,linear,1.0,0.001,0.3919836030672229,0.382,9.099272966384888,9.099272966384888
SIFT,1000,2,500,0.5,linear,10.0,scale,0.3928883330255825,0.395,9.127224922180176,9.127224922180176
SIFT,1000,2,500,0.5,linear,10.0,0.01,0.3928883330255825,0.395,9.05459713935852,9.05459713935852
SIFT,1000,2,500,0.5,linear,10.0,0.001,0.3928883330255825,0.395,9.010729789733887,9.010729789733887
SIFT,1000,2,500,0.5,rbf,0.1,scale,0.441288057582556,0.439,12.009593963623047,12.009593963623047
SIFT,1000,2,500,0.5,rbf,0.1,0.01,0.3735352551169092,0.27,6.647229909896851,6.647229909896851
SIFT,1000,2,500,0.5,rbf,0.1,0.001,0.3791573742837324,0.236,6.714900016784668,6.714900016784668
SIFT,1000,2,500,0.5,rbf,1.0,scale,0.4413303342707904,0.445,12.267647981643677,12.267647981643677
SIFT,1000,2,500,0.5,rbf,1.0,0.01,0.3875942200816249,0.385,7.450922966003418,7.450922966003418
SIFT,1000,2,500,0.5,rbf,1.0,0.001,0.3740519024665107,0.311,6.736231327056885,6.736231327056885
SIFT,1000,2,500,0.5,rbf,10.0,scale,0.42338852389586384,0.434,16.40411901473999,16.40411901473999
SIFT,1000,2,500,0.5,rbf,10.0,0.01,0.3928442564128689,0.386,8.54801082611084,8.54801082611084
SIFT,1000,2,500,0.5,rbf,10.0,0.001,0.3904281047392542,0.397,7.396514177322388,7.396514177322388
SIFT,1000,2,1000,0.3,linear,0.1,scale,0.3848219515223751,0.409,35.75693321228027,35.75693321228027
SIFT,1000,2,1000,0.3,linear,0.1,0.01,0.3848219515223751,0.409,35.99748516082764,35.99748516082764
SIFT,1000,2,1000,0.3,linear,0.1,0.001,0.3848219515223751,0.409,36.18979501724243,36.18979501724243
SIFT,1000,2,1000,0.3,linear,1.0,scale,0.3864099028326902,0.415,38.42284798622131,38.42284798622131
SIFT,1000,2,1000,0.3,linear,1.0,0.01,0.3864099028326902,0.415,38.558592081069946,38.558592081069946
SIFT,1000,2,1000,0.3,linear,1.0,0.001,0.3864099028326902,0.415,38.3209810256958,38.3209810256958
SIFT,1000,2,1000,0.3,linear,10.0,scale,0.3873350374744639,0.418,37.926422119140625,37.926422119140625
SIFT,1000,2,1000,0.3,linear,10.0,0.01,0.3873350374744639,0.418,37.424463748931885,37.424463748931885
SIFT,1000,2,1000,0.3,linear,10.0,0.001,0.3873350374744639,0.418,37.49800205230713,37.49800205230713
SIFT,1000,2,1000,0.3,rbf,0.1,scale,0.44442003498405713,0.446,49.57078695297241,49.57078695297241
SIFT,1000,2,1000,0.3,rbf,0.1,0.01,0.3824643065860821,0.353,29.641608953475952,29.641608953475952
SIFT,1000,2,1000,0.3,rbf,0.1,0.001,0.3853037449926244,0.324,29.73175597190857,29.73175597190857
SIFT,1000,2,1000,0.3,rbf,1.0,scale,0.44531480374180027,0.447,47.538554668426514,47.538554668426514
SIFT,1000,2,1000,0.3,rbf,1.0,0.01,0.38602197380328007,0.416,31.326313972473145,31.326313972473145
SIFT,1000,2,1000,0.3,rbf,1.0,0.001,0.3855114774060321,0.34,22.523030757904053,22.523030757904053
SIFT,1000,2,1000,0.3,rbf,10.0,scale,0.4173901493415201,0.429,53.90998983383179,53.90998983383179
SIFT,1000,2,1000,0.3,rbf,10.0,0.01,0.3866986022550109,0.412,29.59199571609497,29.59199571609497
SIFT,1000,2,1000,0.3,rbf,10.0,0.001,0.38066922915771106,0.406,25.979858875274658,25.979858875274658
SIFT,1000,2,1000,0.4,linear,0.1,scale,0.38840665169087607,0.395,20.599579095840454,20.599579095840454
SIFT,1000,2,1000,0.4,linear,0.1,0.01,0.38840665169087607,0.395,21.138619899749756,21.138619899749756
SIFT,1000,2,1000,0.4,linear,0.1,0.001,0.38840665169087607,0.395,22.271008014678955,22.271008014678955
SIFT,1000,2,1000,0.4,linear,1.0,scale,0.3895657864000876,0.396,23.51090979576111,23.51090979576111
SIFT,1000,2,1000,0.4,linear,1.0,0.01,0.3895657864000876,0.396,23.79098606109619,23.79098606109619
SIFT,1000,2,1000,0.4,linear,1.0,0.001,0.3895657864000876,0.396,24.583950757980347,24.583950757980347
SIFT,1000,2,1000,0.4,linear,10.0,scale,0.3916007769407143,0.396,25.195778846740723,25.195778846740723
SIFT,1000,2,1000,0.4,linear,10.0,0.01,0.3916007769407143,0.396,25.053035020828247,25.053035020828247
SIFT,1000,2,1000,0.4,linear,10.0,0.001,0.3916007769407143,0.396,25.77866220474243,25.77866220474243
SIFT,1000,2,1000,0.4,rbf,0.1,scale,0.46769978444715604,0.453,36.60574007034302,36.60574007034302
SIFT,1000,2,1000,0.4,rbf,0.1,0.01,0.3772201796618461,0.341,19.816876888275146,19.816876888275146
SIFT,1000,2,1000,0.4,rbf,0.1,0.001,0.3742846083429104,0.283,19.86434817314148,19.86434817314148
SIFT,1000,2,1000,0.4,rbf,1.0,scale,0.46777695997868163,0.456,33.81742191314697,33.81742191314697
SIFT,1000,2,1000,0.4,rbf,1.0,0.01,0.3785061240914727,0.398,20.120678901672363,20.120678901672363
SIFT,1000,2,1000,0.4,rbf,1.0,0.001,0.37971052161269675,0.31,16.91088581085205,16.91088581085205
SIFT,1000,2,1000,0.4,rbf,10.0,scale,0.42954264976816203,0.439,38.26004600524902,38.26004600524902
SIFT,1000,2,1000,0.4,rbf,10.0,0.01,0.38962624032536547,0.392,20.35998511314392,20.35998511314392
SIFT,1000,2,1000,0.4,rbf,10.0,0.001,0.3852719603900086,0.389,18.569962978363037,18.569962978363037
SIFT,1000,2,1000,0.5,linear,0.1,scale,0.38254987661449436,0.391,14.94032597541809,14.94032597541809
SIFT,1000,2,1000,0.5,linear,0.1,0.01,0.38254987661449436,0.391,14.580349922180176,14.580349922180176
SIFT,1000,2,1000,0.5,linear,0.1,0.001,0.38254987661449436,0.391,14.138184785842896,14.138184785842896
SIFT,1000,2,1000,0.5,linear,1.0,scale,0.38121191717992675,0.386,16.06301999092102,16.06301999092102
SIFT,1000,2,1000,0.5,linear,1.0,0.01,0.38121191717992675,0.386,16.76867699623108,16.76867699623108
SIFT,1000,2,1000,0.5,linear,1.0,0.001,0.38121191717992675,0.386,17.727530002593994,17.727530002593994
SIFT,1000,2,1000,0.5,linear,10.0,scale,0.3811721932076534,0.388,17.877413988113403,17.877413988113403
SIFT,1000,2,1000,0.5,linear,10.0,0.01,0.3811721932076534,0.388,17.9758460521698,17.9758460521698
SIFT,1000,2,1000,0.5,linear,10.0,0.001,0.3811721932076534,0.388,17.923599004745483,17.923599004745483
SIFT,1000,2,1000,0.5,rbf,0.1,scale,0.44987164007380487,0.439,24.544785022735596,24.544785022735596
SIFT,1000,2,1000,0.5,rbf,0.1,0.01,0.3811014171763457,0.234,13.78363585472107,13.78363585472107
SIFT,1000,2,1000,0.5,rbf,0.1,0.001,0.3781424549987641,0.286,13.844363927841187,13.844363927841187
SIFT,1000,2,1000,0.5,rbf,1.0,scale,0.4512143427295636,0.444,22.378654956817627,22.378654956817627
SIFT,1000,2,1000,0.5,rbf,1.0,0.01,0.3835595280970328,0.39,14.877547979354858,14.877547979354858
SIFT,1000,2,1000,0.5,rbf,1.0,0.001,0.38470593882835313,0.375,13.385617017745972,13.385617017745972
SIFT,1000,2,1000,0.5,rbf,10.0,scale,0.4273614509985559,0.435,26.81184673309326,26.81184673309326
SIFT,1000,2,1000,0.5,rbf,10.0,0.01,0.38133034140488814,0.389,14.221135139465332,14.221135139465332
SIFT,1000,2,1000,0.5,rbf,10.0,0.001,0.3782392013233679,0.387,12.275087118148804,12.275087118148804
SIFT,1000,2,1500,0.3,linear,0.1,scale,0.3901468043209794,0.399,42.89162492752075,42.89162492752075
SIFT,1000,2,1500,0.3,linear,0.1,0.01,0.3901468043209794,0.399,43.32560992240906,43.32560992240906
SIFT,1000,2,1500,0.3,linear,0.1,0.001,0.3901468043209794,0.399,48.099262952804565,48.099262952804565
SIFT,1000,2,1500,0.3,linear,1.0,scale,0.3942622802652102,0.407,54.6213219165802,54.6213219165802
SIFT,1000,2,1500,0.3,linear,1.0,0.01,0.3942622802652102,0.407,54.50489282608032,54.50489282608032
SIFT,1000,2,1500,0.3,linear,1.0,0.001,0.3942622802652102,0.407,56.000787019729614,56.000787019729614
SIFT,1000,2,1500,0.3,linear,10.0,scale,0.39228411081672665,0.401,56.32564973831177,56.32564973831177
SIFT,1000,2,1500,0.3,linear,10.0,0.01,0.39228411081672665,0.401,56.509307861328125,56.509307861328125
SIFT,1000,2,1500,0.3,linear,10.0,0.001,0.39228411081672665,0.401,56.318406105041504,56.318406105041504
SIFT,1000,2,1500,0.3,rbf,0.1,scale,0.4506831071764842,0.447,74.02374815940857,74.02374815940857
SIFT,1000,2,1500,0.3,rbf,0.1,0.01,0.37685179599338736,0.233,41.21178197860718,41.21178197860718
SIFT,1000,2,1500,0.3,rbf,0.1,0.001,0.3852154402148792,0.252,40.937031745910645,40.937031745910645
SIFT,1000,2,1500,0.3,rbf,1.0,scale,0.4537358110129316,0.452,69.18330597877502,69.18330597877502
SIFT,1000,2,1500,0.3,rbf,1.0,0.01,0.3814010714287134,0.4,43.248526096343994,43.248526096343994
SIFT,1000,2,1500,0.3,rbf,1.0,0.001,0.37824658533352257,0.346,32.88901114463806,32.88901114463806
SIFT,1000,2,1500,0.3,rbf,10.0,scale,0.4275506421263896,0.443,80.17874503135681,80.17874503135681
SIFT,1000,2,1500,0.3,rbf,10.0,0.01,0.3932159250075288,0.403,44.166306018829346,44.166306018829346
SIFT,1000,2,1500,0.3,rbf,10.0,0.001,0.38411027011790333,0.386,36.87010622024536,36.87010622024536
SIFT,1000,2,1500,0.4,linear,0.1,scale,0.3877922757224638,0.398,31.980894088745117,31.980894088745117
SIFT,1000,2,1500,0.4,linear,0.1,0.01,0.3877922757224638,0.398,31.725019693374634,31.725019693374634
SIFT,1000,2,1500,0.4,linear,0.1,0.001,0.3877922757224638,0.398,31.495786905288696,31.495786905288696
SIFT,1000,2,1500,0.4,linear,1.0,scale,0.3868551853329659,0.408,35.72708320617676,35.72708320617676
SIFT,1000,2,1500,0.4,linear,1.0,0.01,0.3868551853329659,0.408,36.68719792366028,36.68719792366028
SIFT,1000,2,1500,0.4,linear,1.0,0.001,0.3868551853329659,0.408,38.3511598110199,38.3511598110199
SIFT,1000,2,1500,0.4,linear,10.0,scale,0.38651761746143765,0.408,40.3831000328064,40.3831000328064
SIFT,1000,2,1500,0.4,linear,10.0,0.01,0.38651761746143765,0.408,40.832111835479736,40.832111835479736
SIFT,1000,2,1500,0.4,linear,10.0,0.001,0.38651761746143765,0.408,41.11577105522156,41.11577105522156
SIFT,1000,2,1500,0.4,rbf,0.1,scale,0.45200057188401505,0.455,54.80443000793457,54.80443000793457
SIFT,1000,2,1500,0.4,rbf,0.1,0.01,0.3807833795391026,0.264,29.99627184867859,29.99627184867859
SIFT,1000,2,1500,0.4,rbf,0.1,0.001,0.38059821998980914,0.237,29.976382970809937,29.976382970809937
SIFT,1000,2,1500,0.4,rbf,1.0,scale,0.4527382469389803,0.453,51.51110601425171,51.51110601425171
SIFT,1000,2,1500,0.4,rbf,1.0,0.01,0.3841267318813312,0.402,29.577520847320557,29.577520847320557
SIFT,1000,2,1500,0.4,rbf,1.0,0.001,0.3788426182556835,0.336,25.471394062042236,25.471394062042236
SIFT,1000,2,1500,0.4,rbf,10.0,scale,0.4319440678195551,0.431,57.91690397262573,57.91690397262573
SIFT,1000,2,1500,0.4,rbf,10.0,0.01,0.3866009255870355,0.403,31.079457998275757,31.079457998275757
SIFT,1000,2,1500,0.4,rbf,10.0,0.001,0.3874976987417867,0.405,26.00566792488098,26.00566792488098
SIFT,1000,2,1500,0.5,linear,0.1,scale,0.3751522335843875,0.39,20.941242218017578,20.941242218017578
SIFT,1000,2,1500,0.5,linear,0.1,0.01,0.3751522335843875,0.39,20.69405221939087,20.69405221939087
SIFT,1000,2,1500,0.5,linear,0.1,0.001,0.3751522335843875,0.39,21.449448823928833,21.449448823928833
SIFT,1000,2,1500,0.5,linear,1.0,scale,0.37536167635313133,0.387,26.52731204032898,26.52731204032898
SIFT,1000,2,1500,0.5,linear,1.0,0.01,0.37536167635313133,0.387,26.83474898338318,26.83474898338318
SIFT,1000,2,1500,0.5,linear,1.0,0.001,0.37536167635313133,0.387,27.216159105300903,27.216159105300903
SIFT,1000,2,1500,0.5,linear,10.0,scale,0.37685340967170416,0.392,27.534810781478882,27.534810781478882
SIFT,1000,2,1500,0.5,linear,10.0,0.01,0.37685340967170416,0.392,27.80180811882019,27.80180811882019
SIFT,1000,2,1500,0.5,linear,10.0,0.001,0.37685340967170416,0.392,28.517980098724365,28.517980098724365
SIFT,1000,2,1500,0.5,rbf,0.1,scale,0.44110819710569993,0.438,39.70413422584534,39.70413422584534
SIFT,1000,2,1500,0.5,rbf,0.1,0.01,0.372195929630713,0.242,20.397073984146118,20.397073984146118
SIFT,1000,2,1500,0.5,rbf,0.1,0.001,0.3684754112569857,0.254,20.396338939666748,20.396338939666748
SIFT,1000,2,1500,0.5,rbf,1.0,scale,0.4419785522479359,0.439,35.152785778045654,35.152785778045654
SIFT,1000,2,1500,0.5,rbf,1.0,0.01,0.3807348122424866,0.379,21.74657893180847,21.74657893180847
SIFT,1000,2,1500,0.5,rbf,1.0,0.001,0.36732698294635263,0.37,18.848952054977417,18.848952054977417
SIFT,1000,2,1500,0.5,rbf,10.0,scale,0.41517787558971575,0.415,38.78578996658325,38.78578996658325
SIFT,1000,2,1500,0.5,rbf,10.0,0.01,0.3758936960137803,0.391,22.398487091064453,22.398487091064453
SIFT,1000,2,1500,0.5,rbf,10.0,0.001,0.37380891881490097,0.389,18.214915990829468,18.214915990829468
ORB,500,4,500,0.3,linear,0.1,scale,0.23889520611241116,0.2540983606557377,16.181437253952026,16.181437253952026
ORB,500,4,500,0.3,linear,0.1,0.01,0.23889520611241116,0.2540983606557377,16.148295879364014,16.148295879364014
ORB,500,4,500,0.3,linear,0.1,0.001,0.23889520611241116,0.2540983606557377,14.977519035339355,14.977519035339355
ORB,500,4,500,0.3,linear,1.0,scale,0.2398779825582334,0.2510245901639344,17.342957973480225,17.342957973480225
ORB,500,4,500,0.3,linear,1.0,0.01,0.2398779825582334,0.2510245901639344,17.368407011032104,17.368407011032104
ORB,500,4,500,0.3,linear,1.0,0.001,0.2398779825582334,0.2510245901639344,18.940208196640015,18.940208196640015
ORB,500,4,500,0.3,linear,10.0,scale,0.24055783306845843,0.25614754098360654,21.809689044952393,21.809689044952393
ORB,500,4,500,0.3,linear,10.0,0.01,0.24055783306845843,0.25614754098360654,22.504539012908936,22.504539012908936
ORB,500,4,500,0.3,linear,10.0,0.001,0.24055783306845843,0.25614754098360654,22.492622137069702,22.492622137069702
ORB,500,4,500,0.3,rbf,0.1,scale,0.27983701058267924,0.3155737704918033,26.85301184654236,26.85301184654236
ORB,500,4,500,0.3,rbf,0.1,0.01,0.23636104605351976,0.26536885245901637,13.778311014175415,13.778311014175415
ORB,500,4,500,0.3,rbf,0.1,0.001,0.23315038301576174,0.24692622950819673,13.969846963882446,13.969846963882446
ORB,500,4,500,0.3,rbf,1.0,scale,0.27986138954512646,0.3165983606557377,27.39707612991333,27.39707612991333
ORB,500,4,500,0.3,rbf,1.0,0.01,0.25244508928951537,0.26024590163934425,17.45589566230774,17.45589566230774
ORB,500,4,500,0.3,rbf,1.0,0.001,0.23268902343349956,0.2305327868852459,14.496439933776855,14.496439933776855
ORB,500,4,500,0.3,rbf,10.0,scale,0.28085622859644416,0.29815573770491804,35.11256194114685,35.11256194114685
ORB,500,4,500,0.3,rbf,10.0,0.01,0.25346248414112915,0.2766393442622951,19.462132930755615,19.462132930755615
ORB,500,4,500,0.3,rbf,10.0,0.001,0.23894834663822556,0.25614754098360654,17.811864137649536,17.811864137649536
ORB,500,4,500,0.4,linear,0.1,scale,0.2393858237834346,0.26844262295081966,14.124282121658325,14.124282121658325
ORB,500,4,500,0.4,linear,0.1,0.01,0.2393858237834346,0.26844262295081966,14.041171312332153,14.041171312332153
ORB,500,4,500,0.4,linear,0.1,0.001,0.2393858237834346,0.26844262295081966,13.8628568649292,13.8628568649292
ORB,500,4,500,0.4,linear,1.0,scale,0.23977988824535323,0.27561475409836067,14.591432809829712,14.591432809829712
ORB,500,4,500,0.4,linear,1.0,0.01,0.23977988824535323,0.27561475409836067,14.694802045822144,14.694802045822144
ORB,500,4,500,0.4,linear,1.0,0.001,0.23977988824535323,0.27561475409836067,14.260857820510864,14.260857820510864
ORB,500,4,500,0.4,linear,10.0,scale,0.23993712343663276,0.26844262295081966,15.367355108261108,15.367355108261108
ORB,500,4,500,0.4,linear,10.0,0.01,0.23993712343663276,0.26844262295081966,15.363123178482056,15.363123178482056
ORB,500,4,500,0.4,linear,10.0,0.001,0.23993712343663276,0.26844262295081966,15.389011144638062,15.389011144638062
ORB,500,4,500,0.4,rbf,0.1,scale,0.29377925956821327,0.3094262295081967,19.099008083343506,19.099008083343506
ORB,500,4,500,0.4,rbf,0.1,0.01,0.23339529094004807,0.23770491803278687,9.958693981170654,9.958693981170654
ORB,500,4,500,0.4,rbf,0.1,0.001,0.22775996112361058,0.2305327868852459,9.694422006607056,9.694422006607056
ORB,500,4,500,0.4,rbf,1.0,scale,0.29378044590109387,0.3084016393442623,19.37463879585266,19.37463879585266
ORB,500,4,500,0.4,rbf,1.0,0.01,0.2537625888641847,0.26536885245901637,12.38097620010376,12.38097620010376
ORB,500,4,500,0.4,rbf,1.0,0.001,0.23115488006691515,0.2305327868852459,10.169017791748047,10.169017791748047
ORB,500,4,500,0.4,rbf,10.0,scale,0.2952474405020184,0.30020491803278687,23.806105136871338,23.806105136871338
ORB,500,4,500,0.4,rbf,10.0,0.01,0.24916334659210354,0.27049180327868855,13.685528039932251,13.685528039932251
ORB,500,4,500,0.4,rbf,10.0,0.001,0.24020536548652438,0.2725409836065574,12.742764949798584,12.742764949798584
ORB,500,4,500,0.5,linear,0.1,scale,0.25189485819597407,0.2827868852459016,9.303667783737183,9.303667783737183
ORB,500,4,500,0.5,linear,0.1,0.01,0.25189485819597407,0.2827868852459016,9.253098011016846,9.253098011016846
ORB,500,4,500,0.5,linear,0.1,0.001,0.25189485819597407,0.2827868852459016,9.276700973510742,9.276700973510742
ORB,500,4,500,0.5,linear,1.0,scale,0.251330811770525,0.2889344262295082,9.43913722038269,9.43913722038269
ORB,500,4,500,0.5,linear,1.0,0.01,0.251330811770525,0.2889344262295082,9.38451600074768,9.38451600074768
ORB,500,4,500,0.5,linear,1.0,0.001,0.251330811770525,0.2889344262295082,9.391775846481323,9.391775846481323
ORB,500,4,500,0.5,linear,10.0,scale,0.2521002066305152,0.29508196721311475,9.751344203948975,9.751344203948975
ORB,500,4,500,0.5,linear,10.0,0.01,0.2521002066305152,0.29508196721311475,9.745293617248535,9.745293617248535
ORB,500,4,500,0.5,linear,10.0,0.001,0.2521002066305152,0.29508196721311475,9.888993740081787,9.888993740081787
ORB,500,4,500,0.5,rbf,0.1,scale,0.2951831182643204,0.32991803278688525,12.757803201675415,12.757803201675415
ORB,500,4,500,0.5,rbf,0.1,0.01,0.24382285333245504,0.2530737704918033,6.573191165924072,6.573191165924072
ORB,500,4,500,0.5,rbf,0.1,0.001,0.23446616792475578,0.24385245901639344,6.394166707992554,6.394166707992554
ORB,500,4,500,0.5,rbf,1.0,scale,0.29546406670189074,0.32991803278688525,13.001994132995605,13.001994132995605
ORB,500,4,500,0.5,rbf,1.0,0.01,0.2615497765404965,0.3012295081967213,8.308783054351807,8.308783054351807
ORB,500,4,500,0.5,rbf,1.0,0.001,0.23858835406556253,0.24385245901639344,6.429166078567505,6.429166078567505
ORB,500,4,500,0.5,rbf,10.0,scale,0.2957226647916255,0.3114754098360656,15.297555923461914,15.297555923461914
ORB,500,4,500,0.5,rbf,10.0,0.01,0.25675674461015985,0.2930327868852459,8.926554679870605,8.926554679870605
ORB,500,4,500,0.5,rbf,10.0,0.001,0.2526775813455951,0.2807377049180328,8.365852117538452,8.365852117538452
ORB,500,4,1000,0.3,linear,0.1,scale,0.23090836006485768,0.2336065573770492,39.16037583351135,39.16037583351135
ORB,500,4,1000,0.3,linear,0.1,0.01,0.23090836006485768,0.2336065573770492,39.074795961380005,39.074795961380005
ORB,500,4,1000,0.3,linear,0.1,0.001,0.23090836006485768,0.2336065573770492,39.24401783943176,39.24401783943176
ORB,500,4,1000,0.3,linear,1.0,scale,0.23080607487530752,0.2346311475409836,40.84598398208618,40.84598398208618
ORB,500,4,1000,0.3,linear,1.0,0.01,0.23080607487530752,0.2346311475409836,40.37210488319397,40.37210488319397
ORB,500,4,1000,0.3,linear,1.0,0.001,0.23080607487530752,0.2346311475409836,40.66348886489868,40.66348886489868
ORB,500,4,1000,0.3,linear,10.0,scale,0.23267896686461217,0.24077868852459017,41.219268798828125,41.219268798828125
ORB,500,4,1000,0.3,linear,10.0,0.01,0.23267896686461217,0.24077868852459017,40.36392903327942,40.36392903327942
ORB,500,4,1000,0.3,linear,10.0,0.001,0.23267896686461217,0.24077868852459017,40.108088970184326,40.108088970184326
ORB,500,4,1000,0.3,rbf,0.1,scale,0.26937553047184615,0.2827868852459016,52.24186110496521,52.24186110496521
ORB,500,4,1000,0.3,rbf,0.1,0.01,0.24216753662065443,0.23668032786885246,28.756560802459717,28.756560802459717
ORB,500,4,1000,0.3,rbf,0.1,0.001,0.22916181122490445,0.2387295081967213,28.262003898620605,28.262003898620605
ORB,500,4,1000,0.3,rbf,1.0,scale,0.2697099219603644,0.2807377049180328,51.46027708053589,51.46027708053589
ORB,500,4,1000,0.3,rbf,1.0,0.01,0.23970274593590774,0.2520491803278688,33.8945038318634,33.8945038318634
ORB,500,4,1000,0.3,rbf,1.0,0.001,0.23426129480895685,0.23770491803278687,23.20809507369995,23.20809507369995
ORB,500,4,1000,0.3,rbf,10.0,scale,0.26583788695396937,0.27151639344262296,51.01299214363098,51.01299214363098
ORB,500,4,1000,0.3,rbf,10.0,0.01,0.23928680444487646,0.24385245901639344,31.57819104194641,31.57819104194641
ORB,500,4,1000,0.3,rbf,10.0,0.001,0.23587663136246056,0.24795081967213115,29.99828791618347,29.99828791618347
ORB,500,4,1000,0.4,linear,0.1,scale,0.21732881572053814,0.22028688524590165,21.14125418663025,21.14125418663025
ORB,500,4,1000,0.4,linear,0.1,0.01,0.21732881572053814,0.22028688524590165,23.51890993118286,23.51890993118286
ORB,500,4,1000,0.4,linear,0.1,0.001,0.21732881572053814,0.22028688524590165,24.469263076782227,24.469263076782227
ORB,500,4,1000,0.4,linear,1.0,scale,0.21744658457343818,0.2192622950819672,25.118392944335938,25.118392944335938
ORB,500,4,1000,0.4,linear,1.0,0.01,0.21744658457343818,0.2192622950819672,25.96077585220337,25.96077585220337
ORB,500,4,1000,0.4,linear,1.0,0.001,0.21744658457343818,0.2192622950819672,26.509196043014526,26.509196043014526
ORB,500,4,1000,0.4,linear,10.0,scale,0.21883841304679136,0.22438524590163936,27.182456016540527,27.182456016540527
ORB,500,4,1000,0.4,linear,10.0,0.01,0.21883841304679136,0.22438524590163936,27.895437717437744,27.895437717437744
ORB,500,4,1000,0.4,linear,10.0,0.001,0.21883841304679136,0.22438524590163936,28.34227681159973,28.34227681159973
ORB,500,4,1000,0.4,rbf,0.1,scale,0.2642734869524211,0.2838114754098361,38.128796339035034,38.128796339035034
ORB,500,4,1000,0.4,rbf,0.1,0.01,0.22022721880234347,0.23258196721311475,20.655205011367798,20.655205011367798
ORB,500,4,1000,0.4,rbf,0.1,0.001,0.21288235765248711,0.2223360655737705,19.645204305648804,19.645204305648804
ORB,500,4,1000,0.4,rbf,1.0,scale,0.2643090016830658,0.2827868852459016,36.22102093696594,36.22102093696594
ORB,500,4,1000,0.4,rbf,1.0,0.01,0.22338364805100125,0.2223360655737705,23.70223617553711,23.70223617553711
